#Position (bp)	Coverage
16233.5	0.0
16275.5	0.0
16317.5	0.0
16359.5	0.7857142857142857
16401.5	5.119047619047619
16443.5	3.857142857142857
16485.5	4.5476190476190474
16527.5	6.190476190476191
16569.5	5.5
16611.5	8.761904761904763
16646.5	4.428571428571429
