##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	ANCIENT.SIM.CONT.COV-7.5.RUN-5.fq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	3890
Sequences flagged as poor quality	0
Sequence length	30-49
%GC	37
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	33.25809768637532	34.0	33.0	34.0	32.0	34.0
2	32.93933161953728	34.0	33.0	34.0	32.0	34.0
3	32.88586118251928	34.0	33.0	34.0	32.0	34.0
4	32.81748071979435	34.0	33.0	34.0	32.0	34.0
5	32.962210796915166	34.0	33.0	34.0	32.0	34.0
6	36.34318766066838	38.0	37.0	38.0	34.0	38.0
7	36.623650385604115	38.0	38.0	38.0	34.0	38.0
8	36.66992287917738	38.0	38.0	38.0	35.0	38.0
9	36.83727506426735	38.0	38.0	38.0	36.0	38.0
10	36.89485861182519	38.0	38.0	38.0	36.0	38.0
11	36.783033419023134	38.0	38.0	38.0	35.0	38.0
12	36.9719794344473	38.0	38.0	38.0	36.0	38.0
13	36.854755784061695	38.0	38.0	38.0	36.0	38.0
14	36.890488431876605	38.0	38.0	38.0	36.0	38.0
15	36.83084832904884	38.0	38.0	38.0	36.0	38.0
16	36.70411311053984	38.0	38.0	38.0	35.0	38.0
17	36.80899742930591	38.0	38.0	38.0	36.0	38.0
18	36.80051413881748	38.0	38.0	38.0	36.0	38.0
19	36.824935732647816	38.0	38.0	38.0	36.0	38.0
20	36.74190231362468	38.0	38.0	38.0	36.0	38.0
21	36.789974293059124	38.0	38.0	38.0	36.0	38.0
22	36.80874035989717	38.0	38.0	38.0	36.0	38.0
23	36.7293059125964	38.0	38.0	38.0	35.0	38.0
24	36.854498714652955	38.0	38.0	38.0	36.0	38.0
25	36.84190231362468	38.0	38.0	38.0	36.0	38.0
26	36.74858611825193	38.0	38.0	38.0	36.0	38.0
27	36.76606683804627	38.0	38.0	38.0	36.0	38.0
28	36.804884318766064	38.0	38.0	38.0	36.0	38.0
29	36.83856041131106	38.0	38.0	38.0	36.0	38.0
30	36.75012853470437	38.0	38.0	38.0	36.0	38.0
31	36.797518159806295	38.0	38.0	38.0	36.0	38.0
32	36.80287253141831	38.0	38.0	38.0	35.0	38.0
33	36.83846830985915	38.0	38.0	38.0	36.0	38.0
34	36.8722371967655	38.0	38.0	38.0	36.0	38.0
35	36.83467741935484	38.0	38.0	38.0	35.0	38.0
36	36.85129490392648	38.0	38.0	38.0	36.0	38.0
37	37.026804123711344	38.0	38.0	38.0	36.0	38.0
38	36.76020408163265	38.0	38.0	38.0	35.0	38.0
39	37.1820987654321	38.0	38.0	38.0	37.0	38.0
40	36.60075329566855	38.0	38.0	38.0	35.0	38.0
41	36.50797266514807	38.0	38.0	38.0	35.0	38.0
42	36.74540682414698	38.0	38.0	38.0	35.0	38.0
43	36.82312925170068	38.0	38.0	38.0	36.0	38.0
44	36.80555555555556	38.0	38.0	38.0	35.0	38.0
45	36.74096385542169	38.0	38.0	38.0	35.0	38.0
46	36.652542372881356	38.0	38.0	38.0	35.0	38.0
47	37.10588235294118	NaN	NaN	NaN	NaN	NaN
48	37.333333333333336	NaN	NaN	NaN	NaN	NaN
49	37.1578947368421	NaN	NaN	NaN	NaN	NaN
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
22	35	-14.802597402597403
22	36	-11.425974025974027
22	37	-8.987012987012987
22	38	-7.545454545454546
22	39	-6.285714285714286
22	40	-5.244155844155844
22	41	-4.763636363636364
22	42	-4.077922077922078
22	43	-3.0493506493506493
22	44	-1.955844155844156
22	45	-1.2155844155844155
22	46	-0.8493506493506493
22	47	-0.6909090909090909
22	48	-0.1974025974025974
22	49	-0.0987012987012987
56	1	-0.38311688311688386
56	2	1.105194805194806
56	3	0.9636363636363612
56	4	1.0493506493506501
56	5	1.2142857142857153
56	6	1.874025974025976
56	7	-3.375324675324677
56	8	1.710389610389612
56	9	0.07792207792207506
56	10	1.0467532467532479
56	11	1.1012987012987026
56	12	0.8688311688311714
56	13	1.1558441558441572
56	14	1.0558441558441558
56	15	1.2441558441558414
56	16	0.7649350649350666
56	17	1.4350649350649363
56	18	1.2324675324675312
56	19	1.0038961038961034
56	20	1.0896103896103924
56	21	1.3883116883116884
56	22	0.9844155844155864
56	23	1.2194805194805198
56	24	1.2519480519480553
56	25	1.0896103896103924
56	26	1.6805194805194787
56	27	1.4506493506493499
56	28	1.3974025974025963
56	29	1.096103896103898
56	30	1.567532467532466
56	31	7.111688311688312
56	32	9.37142857142857
56	33	15.475324675324675
56	34	19.56103896103896
56	35	-14.802597402597403
56	36	-11.425974025974027
56	37	-8.987012987012987
56	38	-7.545454545454546
56	39	-6.285714285714286
56	40	-5.244155844155844
56	41	-4.763636363636364
56	42	-4.077922077922078
56	43	-3.0493506493506493
56	44	-1.955844155844156
56	45	-1.2155844155844155
56	46	-0.8493506493506493
56	47	-0.6909090909090909
56	48	-0.1974025974025974
56	49	-0.0987012987012987
162	1	0.6168831168831161
162	2	1.105194805194806
162	3	0.9636363636363612
162	4	1.0493506493506501
162	5	0.2142857142857153
162	6	-9.125974025974024
162	7	1.624675324675323
162	8	1.710389610389612
162	9	1.077922077922075
162	10	1.0467532467532479
162	11	1.1012987012987026
162	12	0.8688311688311714
162	13	1.1558441558441572
162	14	1.0558441558441558
162	15	1.2441558441558414
162	16	0.7649350649350666
162	17	1.4350649350649363
162	18	1.2324675324675312
162	19	1.0038961038961034
162	20	1.0896103896103924
162	21	1.3883116883116884
162	22	0.9844155844155864
162	23	1.2194805194805198
162	24	1.2519480519480553
162	25	1.0896103896103924
162	26	1.6805194805194787
162	27	1.4506493506493499
162	28	1.3974025974025963
162	29	1.096103896103898
162	30	1.567532467532466
162	31	7.111688311688312
162	32	-26.62857142857143
162	33	-22.524675324675325
162	34	-18.43896103896104
162	35	-14.802597402597403
162	36	-11.425974025974027
162	37	-8.987012987012987
162	38	-7.545454545454546
162	39	-6.285714285714286
162	40	-5.244155844155844
162	41	-4.763636363636364
162	42	-4.077922077922078
162	43	-3.0493506493506493
162	44	-1.955844155844156
162	45	-1.2155844155844155
162	46	-0.8493506493506493
162	47	-0.6909090909090909
162	48	-0.1974025974025974
162	49	-0.0987012987012987
174	1	0.6168831168831161
174	2	1.105194805194806
174	3	-5.036363636363639
174	4	1.0493506493506501
174	5	1.2142857142857153
174	6	0.8740259740259759
174	7	-2.375324675324677
174	8	0.7103896103896119
174	9	1.077922077922075
174	10	1.0467532467532479
174	11	1.1012987012987026
174	12	0.8688311688311714
174	13	1.1558441558441572
174	14	1.0558441558441558
174	15	-2.7558441558441586
174	16	0.7649350649350666
174	17	1.4350649350649363
174	18	1.2324675324675312
174	19	1.0038961038961034
174	20	-20.910389610389608
174	21	1.3883116883116884
174	22	0.9844155844155864
174	23	-11.78051948051948
174	24	1.2519480519480553
174	25	1.0896103896103924
174	26	1.6805194805194787
174	27	-3.54935064935065
174	28	1.3974025974025963
174	29	-2.903896103896102
174	30	1.567532467532466
174	31	7.111688311688312
174	32	11.37142857142857
174	33	-22.524675324675325
174	34	-18.43896103896104
174	35	-14.802597402597403
174	36	-11.425974025974027
174	37	-8.987012987012987
174	38	-7.545454545454546
174	39	-6.285714285714286
174	40	-5.244155844155844
174	41	-4.763636363636364
174	42	-4.077922077922078
174	43	-3.0493506493506493
174	44	-1.955844155844156
174	45	-1.2155844155844155
174	46	-0.8493506493506493
174	47	-0.6909090909090909
174	48	-0.1974025974025974
174	49	-0.0987012987012987
235	1	0.6168831168831161
235	2	1.105194805194806
235	3	0.9636363636363612
235	4	1.0493506493506501
235	5	1.2142857142857153
235	6	-2.125974025974024
235	7	1.624675324675323
235	8	1.710389610389612
235	9	1.077922077922075
235	10	-7.953246753246752
235	11	1.1012987012987026
235	12	0.8688311688311714
235	13	1.1558441558441572
235	14	1.0558441558441558
235	15	1.2441558441558414
235	16	0.7649350649350666
235	17	1.4350649350649363
235	18	1.2324675324675312
235	19	1.0038961038961034
235	20	1.0896103896103924
235	21	1.3883116883116884
235	22	0.9844155844155864
235	23	-0.7805194805194802
235	24	1.2519480519480553
235	25	1.0896103896103924
235	26	1.6805194805194787
235	27	1.4506493506493499
235	28	1.3974025974025963
235	29	1.096103896103898
235	30	1.567532467532466
235	31	7.111688311688312
235	32	11.37142857142857
235	33	15.475324675324675
235	34	17.56103896103896
235	35	23.197402597402597
235	36	-11.425974025974027
235	37	-8.987012987012987
235	38	-7.545454545454546
235	39	-6.285714285714286
235	40	-5.244155844155844
235	41	-4.763636363636364
235	42	-4.077922077922078
235	43	-3.0493506493506493
235	44	-1.955844155844156
235	45	-1.2155844155844155
235	46	-0.8493506493506493
235	47	-0.6909090909090909
235	48	-0.1974025974025974
235	49	-0.0987012987012987
274	1	0.6168831168831161
274	2	0.10519480519480595
274	3	-0.03636363636363882
274	4	0.049350649350650144
274	5	-17.785714285714285
274	6	0.8740259740259759
274	7	1.624675324675323
274	8	0.7103896103896119
274	9	1.077922077922075
274	10	1.0467532467532479
274	11	1.1012987012987026
274	12	0.8688311688311714
274	13	0.15584415584415723
274	14	1.0558441558441558
274	15	1.2441558441558414
274	16	0.7649350649350666
274	17	1.4350649350649363
274	18	1.2324675324675312
274	19	-0.9961038961038966
274	20	-0.9103896103896076
274	21	1.3883116883116884
274	22	0.9844155844155864
274	23	-0.7805194805194802
274	24	1.2519480519480553
274	25	1.0896103896103924
274	26	1.6805194805194787
274	27	1.4506493506493499
274	28	1.3974025974025963
274	29	1.096103896103898
274	30	0.567532467532466
274	31	-30.88831168831169
274	32	-26.62857142857143
274	33	-22.524675324675325
274	34	-18.43896103896104
274	35	-14.802597402597403
274	36	-11.425974025974027
274	37	-8.987012987012987
274	38	-7.545454545454546
274	39	-6.285714285714286
274	40	-5.244155844155844
274	41	-4.763636363636364
274	42	-4.077922077922078
274	43	-3.0493506493506493
274	44	-1.955844155844156
274	45	-1.2155844155844155
274	46	-0.8493506493506493
274	47	-0.6909090909090909
274	48	-0.1974025974025974
274	49	-0.0987012987012987
301	1	-0.38311688311688386
301	2	1.105194805194806
301	3	0.9636363636363612
301	4	0.049350649350650144
301	5	1.2142857142857153
301	6	-0.12597402597402407
301	7	1.624675324675323
301	8	1.710389610389612
301	9	1.077922077922075
301	10	1.0467532467532479
301	11	1.1012987012987026
301	12	0.8688311688311714
301	13	1.1558441558441572
301	14	1.0558441558441558
301	15	1.2441558441558414
301	16	0.7649350649350666
301	17	-0.5649350649350637
301	18	1.2324675324675312
301	19	1.0038961038961034
301	20	1.0896103896103924
301	21	-2.6116883116883116
301	22	-1.0155844155844136
301	23	1.2194805194805198
301	24	1.2519480519480553
301	25	1.0896103896103924
301	26	1.6805194805194787
301	27	-1.5493506493506501
301	28	1.3974025974025963
301	29	1.096103896103898
301	30	-0.432467532467534
301	31	7.111688311688312
301	32	10.37142857142857
301	33	-22.524675324675325
301	34	-18.43896103896104
301	35	-14.802597402597403
301	36	-11.425974025974027
301	37	-8.987012987012987
301	38	-7.545454545454546
301	39	-6.285714285714286
301	40	-5.244155844155844
301	41	-4.763636363636364
301	42	-4.077922077922078
301	43	-3.0493506493506493
301	44	-1.955844155844156
301	45	-1.2155844155844155
301	46	-0.8493506493506493
301	47	-0.6909090909090909
301	48	-0.1974025974025974
301	49	-0.0987012987012987
353	1	-0.38311688311688386
353	2	0.10519480519480595
353	3	0.9636363636363612
353	4	1.0493506493506501
353	5	1.2142857142857153
353	6	-0.12597402597402407
353	7	0.6246753246753229
353	8	1.710389610389612
353	9	1.077922077922075
353	10	1.0467532467532479
353	11	1.1012987012987026
353	12	0.8688311688311714
353	13	-20.844155844155843
353	14	-1.9441558441558442
353	15	1.2441558441558414
353	16	0.7649350649350666
353	17	-7.564935064935064
353	18	1.2324675324675312
353	19	1.0038961038961034
353	20	1.0896103896103924
353	21	0.3883116883116884
353	22	-3.0155844155844136
353	23	1.2194805194805198
353	24	1.2519480519480553
353	25	1.0896103896103924
353	26	-0.31948051948052125
353	27	1.4506493506493499
353	28	1.3974025974025963
353	29	1.096103896103898
353	30	1.567532467532466
353	31	7.111688311688312
353	32	6.37142857142857
353	33	15.475324675324675
353	34	19.56103896103896
353	35	23.197402597402597
353	36	26.57402597402597
353	37	29.01298701298701
353	38	30.454545454545453
353	39	29.714285714285715
353	40	32.75584415584416
353	41	33.236363636363635
353	42	33.922077922077925
353	43	-3.0493506493506493
353	44	-1.955844155844156
353	45	-1.2155844155844155
353	46	-0.8493506493506493
353	47	-0.6909090909090909
353	48	-0.1974025974025974
353	49	-0.0987012987012987
389	1	0.6168831168831161
389	2	1.105194805194806
389	3	0.9636363636363612
389	4	1.0493506493506501
389	5	1.2142857142857153
389	6	-2.125974025974024
389	7	1.624675324675323
389	8	1.710389610389612
389	9	1.077922077922075
389	10	-2.953246753246752
389	11	1.1012987012987026
389	12	0.8688311688311714
389	13	1.1558441558441572
389	14	-20.944155844155844
389	15	-5.755844155844159
389	16	0.7649350649350666
389	17	1.4350649350649363
389	18	1.2324675324675312
389	19	1.0038961038961034
389	20	0.08961038961039236
389	21	1.3883116883116884
389	22	-3.0155844155844136
389	23	1.2194805194805198
389	24	1.2519480519480553
389	25	1.0896103896103924
389	26	1.6805194805194787
389	27	1.4506493506493499
389	28	1.3974025974025963
389	29	1.096103896103898
389	30	1.567532467532466
389	31	-30.88831168831169
389	32	-26.62857142857143
389	33	-22.524675324675325
389	34	-18.43896103896104
389	35	-14.802597402597403
389	36	-11.425974025974027
389	37	-8.987012987012987
389	38	-7.545454545454546
389	39	-6.285714285714286
389	40	-5.244155844155844
389	41	-4.763636363636364
389	42	-4.077922077922078
389	43	-3.0493506493506493
389	44	-1.955844155844156
389	45	-1.2155844155844155
389	46	-0.8493506493506493
389	47	-0.6909090909090909
389	48	-0.1974025974025974
389	49	-0.0987012987012987
397	1	0.6168831168831161
397	2	1.105194805194806
397	3	-0.03636363636363882
397	4	1.0493506493506501
397	5	1.2142857142857153
397	6	1.874025974025976
397	7	1.624675324675323
397	8	1.710389610389612
397	9	-2.922077922077925
397	10	-20.953246753246752
397	11	1.1012987012987026
397	12	0.8688311688311714
397	13	1.1558441558441572
397	14	1.0558441558441558
397	15	0.24415584415584135
397	16	0.7649350649350666
397	17	1.4350649350649363
397	18	1.2324675324675312
397	19	1.0038961038961034
397	20	1.0896103896103924
397	21	-10.611688311688312
397	22	0.9844155844155864
397	23	1.2194805194805198
397	24	1.2519480519480553
397	25	1.0896103896103924
397	26	-2.3194805194805213
397	27	1.4506493506493499
397	28	1.3974025974025963
397	29	1.096103896103898
397	30	1.567532467532466
397	31	3.1116883116883116
397	32	11.37142857142857
397	33	15.475324675324675
397	34	19.56103896103896
397	35	13.197402597402597
397	36	26.57402597402597
397	37	29.01298701298701
397	38	30.454545454545453
397	39	-6.285714285714286
397	40	-5.244155844155844
397	41	-4.763636363636364
397	42	-4.077922077922078
397	43	-3.0493506493506493
397	44	-1.955844155844156
397	45	-1.2155844155844155
397	46	-0.8493506493506493
397	47	-0.6909090909090909
397	48	-0.1974025974025974
397	49	-0.0987012987012987
448	1	-1.3831168831168839
448	2	1.105194805194806
448	3	0.9636363636363612
448	4	-0.9506493506493499
448	5	1.2142857142857153
448	6	-20.125974025974024
448	7	-7.375324675324677
448	8	1.710389610389612
448	9	1.077922077922075
448	10	-0.9532467532467521
448	11	1.1012987012987026
448	12	-23.13116883116883
448	13	-20.844155844155843
448	14	1.0558441558441558
448	15	1.2441558441558414
448	16	0.7649350649350666
448	17	1.4350649350649363
448	18	1.2324675324675312
448	19	1.0038961038961034
448	20	0.08961038961039236
448	21	1.3883116883116884
448	22	0.9844155844155864
448	23	1.2194805194805198
448	24	1.2519480519480553
448	25	1.0896103896103924
448	26	1.6805194805194787
448	27	1.4506493506493499
448	28	1.3974025974025963
448	29	1.096103896103898
448	30	1.567532467532466
448	31	7.111688311688312
448	32	11.37142857142857
448	33	15.475324675324675
448	34	19.56103896103896
448	35	10.197402597402597
448	36	26.57402597402597
448	37	29.01298701298701
448	38	-7.545454545454546
448	39	-6.285714285714286
448	40	-5.244155844155844
448	41	-4.763636363636364
448	42	-4.077922077922078
448	43	-3.0493506493506493
448	44	-1.955844155844156
448	45	-1.2155844155844155
448	46	-0.8493506493506493
448	47	-0.6909090909090909
448	48	-0.1974025974025974
448	49	-0.0987012987012987
478	1	0.6168831168831161
478	2	0.10519480519480595
478	3	0.9636363636363612
478	4	1.0493506493506501
478	5	1.2142857142857153
478	6	-8.125974025974024
478	7	1.624675324675323
478	8	1.710389610389612
478	9	1.077922077922075
478	10	1.0467532467532479
478	11	1.1012987012987026
478	12	0.8688311688311714
478	13	1.1558441558441572
478	14	1.0558441558441558
478	15	1.2441558441558414
478	16	-0.23506493506493342
478	17	1.4350649350649363
478	18	1.2324675324675312
478	19	1.0038961038961034
478	20	1.0896103896103924
478	21	1.3883116883116884
478	22	0.9844155844155864
478	23	1.2194805194805198
478	24	1.2519480519480553
478	25	-0.9103896103896076
478	26	1.6805194805194787
478	27	1.4506493506493499
478	28	1.3974025974025963
478	29	1.096103896103898
478	30	1.567532467532466
478	31	5.111688311688312
478	32	10.37142857142857
478	33	15.475324675324675
478	34	-18.43896103896104
478	35	-14.802597402597403
478	36	-11.425974025974027
478	37	-8.987012987012987
478	38	-7.545454545454546
478	39	-6.285714285714286
478	40	-5.244155844155844
478	41	-4.763636363636364
478	42	-4.077922077922078
478	43	-3.0493506493506493
478	44	-1.955844155844156
478	45	-1.2155844155844155
478	46	-0.8493506493506493
478	47	-0.6909090909090909
478	48	-0.1974025974025974
478	49	-0.0987012987012987
504	1	0.6168831168831161
504	2	1.105194805194806
504	3	-0.03636363636363882
504	4	1.0493506493506501
504	5	1.2142857142857153
504	6	1.874025974025976
504	7	1.624675324675323
504	8	1.710389610389612
504	9	1.077922077922075
504	10	1.0467532467532479
504	11	1.1012987012987026
504	12	0.8688311688311714
504	13	1.1558441558441572
504	14	1.0558441558441558
504	15	1.2441558441558414
504	16	0.7649350649350666
504	17	0.43506493506493626
504	18	1.2324675324675312
504	19	1.0038961038961034
504	20	1.0896103896103924
504	21	1.3883116883116884
504	22	0.9844155844155864
504	23	-7.78051948051948
504	24	-12.748051948051945
504	25	1.0896103896103924
504	26	1.6805194805194787
504	27	1.4506493506493499
504	28	1.3974025974025963
504	29	1.096103896103898
504	30	1.567532467532466
504	31	-30.88831168831169
504	32	-26.62857142857143
504	33	-22.524675324675325
504	34	-18.43896103896104
504	35	-14.802597402597403
504	36	-11.425974025974027
504	37	-8.987012987012987
504	38	-7.545454545454546
504	39	-6.285714285714286
504	40	-5.244155844155844
504	41	-4.763636363636364
504	42	-4.077922077922078
504	43	-3.0493506493506493
504	44	-1.955844155844156
504	45	-1.2155844155844155
504	46	-0.8493506493506493
504	47	-0.6909090909090909
504	48	-0.1974025974025974
504	49	-0.0987012987012987
663	1	0.6168831168831161
663	2	-0.894805194805194
663	3	-15.036363636363639
663	4	1.0493506493506501
663	5	1.2142857142857153
663	6	1.874025974025976
663	7	1.624675324675323
663	8	1.710389610389612
663	9	-1.922077922077925
663	10	1.0467532467532479
663	11	1.1012987012987026
663	12	-0.1311688311688286
663	13	1.1558441558441572
663	14	1.0558441558441558
663	15	1.2441558441558414
663	16	0.7649350649350666
663	17	0.43506493506493626
663	18	1.2324675324675312
663	19	1.0038961038961034
663	20	1.0896103896103924
663	21	1.3883116883116884
663	22	0.9844155844155864
663	23	1.2194805194805198
663	24	-20.748051948051945
663	25	1.0896103896103924
663	26	-20.31948051948052
663	27	1.4506493506493499
663	28	0.3974025974025963
663	29	-3.903896103896102
663	30	1.567532467532466
663	31	7.111688311688312
663	32	11.37142857142857
663	33	15.475324675324675
663	34	19.56103896103896
663	35	19.197402597402597
663	36	26.57402597402597
663	37	-8.987012987012987
663	38	-7.545454545454546
663	39	-6.285714285714286
663	40	-5.244155844155844
663	41	-4.763636363636364
663	42	-4.077922077922078
663	43	-3.0493506493506493
663	44	-1.955844155844156
663	45	-1.2155844155844155
663	46	-0.8493506493506493
663	47	-0.6909090909090909
663	48	-0.1974025974025974
663	49	-0.0987012987012987
674	1	0.6168831168831161
674	2	1.105194805194806
674	3	-0.03636363636363882
674	4	1.0493506493506501
674	5	1.2142857142857153
674	6	-0.12597402597402407
674	7	1.624675324675323
674	8	1.710389610389612
674	9	1.077922077922075
674	10	-0.9532467532467521
674	11	-1.8987012987012974
674	12	0.8688311688311714
674	13	-1.8441558441558428
674	14	1.0558441558441558
674	15	1.2441558441558414
674	16	0.7649350649350666
674	17	1.4350649350649363
674	18	1.2324675324675312
674	19	1.0038961038961034
674	20	1.0896103896103924
674	21	1.3883116883116884
674	22	0.9844155844155864
674	23	1.2194805194805198
674	24	1.2519480519480553
674	25	1.0896103896103924
674	26	1.6805194805194787
674	27	1.4506493506493499
674	28	-1.6025974025974037
674	29	1.096103896103898
674	30	1.567532467532466
674	31	7.111688311688312
