##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	ANCIENT.SIM.CONT.COV-7.5.RUN-4.fq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	3890
Sequences flagged as poor quality	0
Sequence length	30-49
%GC	37
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	33.28688946015424	34.0	33.0	34.0	32.0	34.0
2	32.86426735218509	34.0	33.0	34.0	32.0	34.0
3	32.8388174807198	34.0	33.0	34.0	32.0	34.0
4	32.8133676092545	34.0	33.0	34.0	32.0	34.0
5	32.905398457583544	34.0	33.0	34.0	32.0	34.0
6	36.336246786632394	38.0	37.0	38.0	34.0	38.0
7	36.52853470437018	38.0	38.0	38.0	34.0	38.0
8	36.72647814910026	38.0	38.0	38.0	35.0	38.0
9	36.76272493573265	38.0	38.0	38.0	36.0	38.0
10	36.83161953727507	38.0	38.0	38.0	36.0	38.0
11	36.82159383033419	38.0	38.0	38.0	36.0	38.0
12	36.731876606683805	38.0	38.0	38.0	35.0	38.0
13	36.8719794344473	38.0	38.0	38.0	36.0	38.0
14	36.84550128534704	38.0	38.0	38.0	36.0	38.0
15	36.78457583547558	38.0	38.0	38.0	35.0	38.0
16	36.84601542416453	38.0	38.0	38.0	36.0	38.0
17	36.817737789203086	38.0	38.0	38.0	36.0	38.0
18	36.76478149100257	38.0	38.0	38.0	35.0	38.0
19	36.79588688946016	38.0	38.0	38.0	36.0	38.0
20	36.65372750642673	38.0	38.0	38.0	35.0	38.0
21	36.67172236503856	38.0	38.0	38.0	35.0	38.0
22	36.74935732647815	38.0	38.0	38.0	36.0	38.0
23	36.850642673521854	38.0	38.0	38.0	36.0	38.0
24	36.847300771208225	38.0	38.0	38.0	36.0	38.0
25	36.738303341902316	38.0	38.0	38.0	35.0	38.0
26	36.73444730077121	38.0	38.0	38.0	35.0	38.0
27	36.797429305912594	38.0	38.0	38.0	35.0	38.0
28	36.702827763496146	38.0	38.0	38.0	35.0	38.0
29	36.80796915167095	38.0	38.0	38.0	36.0	38.0
30	36.91413881748072	38.0	38.0	38.0	36.0	38.0
31	36.86800486618005	38.0	38.0	38.0	36.0	38.0
32	36.9534376136777	38.0	38.0	38.0	36.0	38.0
33	36.78043282236249	38.0	38.0	38.0	35.0	38.0
34	36.83760217983651	38.0	38.0	38.0	36.0	38.0
35	36.65985003408316	38.0	38.0	38.0	35.0	38.0
36	36.85938792390405	38.0	38.0	38.0	35.0	38.0
37	36.734406438631794	38.0	38.0	38.0	35.0	38.0
38	36.758104738154614	38.0	38.0	38.0	35.0	38.0
39	36.90582959641256	38.0	38.0	38.0	36.0	38.0
40	36.91806331471136	38.0	38.0	38.0	35.0	38.0
41	36.657015590200444	38.0	38.0	38.0	35.0	38.0
42	36.54838709677419	38.0	38.0	38.0	34.0	38.0
43	37.013888888888886	38.0	38.0	38.0	35.0	38.0
44	36.6578947368421	38.0	38.0	38.0	35.0	38.0
45	36.85625	38.0	38.0	38.0	36.0	38.0
46	36.92173913043478	38.0	38.0	38.0	35.0	38.0
47	37.229729729729726	NaN	NaN	NaN	NaN	NaN
48	35.65217391304348	NaN	NaN	NaN	NaN	NaN
49	37.583333333333336	NaN	NaN	NaN	NaN	NaN
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
160	47	-0.8727272727272727
160	48	-0.2961038961038961
160	49	-0.0987012987012987
215	1	0.6467532467532493
215	2	0.1870129870129844
215	3	1.096103896103898
215	4	1.010389610389609
215	5	0.15974025974026063
215	6	1.7077922077922096
215	7	1.7714285714285722
215	8	1.3389610389610382
215	9	1.5038961038961034
215	10	1.1714285714285708
215	11	0.9506493506493499
215	12	1.0701298701298683
215	13	1.067532467532466
215	14	-9.906493506493504
215	15	1.0818181818181785
215	16	1.153246753246755
215	17	1.135064935064932
215	18	1.5714285714285694
215	19	1.3662337662337691
215	20	1.4454545454545453
215	21	1.258441558441561
215	22	1.0324675324675354
215	23	1.2545454545454575
215	24	1.2389610389610368
215	25	1.1909090909090878
215	26	1.4025974025974008
215	27	-22.67012987012987
215	28	1.210389610389612
215	29	1.1402597402597436
215	30	0.7168831168831176
215	31	5.922077922077925
215	32	7.566233766233765
215	33	17.08051948051948
215	34	20.73896103896104
215	35	24.14935064935065
215	36	22.637662337662338
215	37	28.179220779220778
215	38	-7.71948051948052
215	39	-6.444155844155844
215	40	-5.233766233766234
215	41	-4.572727272727272
215	42	-3.27012987012987
215	43	-2.9506493506493507
215	44	-2.7454545454545456
215	45	-1.7272727272727273
215	46	-1.348051948051948
215	47	-0.8727272727272727
215	48	-0.2961038961038961
215	49	-0.0987012987012987
254	1	0.6467532467532493
254	2	1.1870129870129844
254	3	1.096103896103898
254	4	1.010389610389609
254	5	1.1597402597402606
254	6	-0.29220779220779036
254	7	-9.228571428571428
254	8	1.3389610389610382
254	9	1.5038961038961034
254	10	1.1714285714285708
254	11	0.9506493506493499
254	12	1.0701298701298683
254	13	1.067532467532466
254	14	1.0935064935064958
254	15	-8.918181818181822
254	16	1.153246753246755
254	17	-8.864935064935068
254	18	1.5714285714285694
254	19	-2.633766233766231
254	20	1.4454545454545453
254	21	1.258441558441561
254	22	1.0324675324675354
254	23	1.2545454545454575
254	24	1.2389610389610368
254	25	1.1909090909090878
254	26	-0.5974025974025992
254	27	0.3298701298701303
254	28	0.2103896103896119
254	29	1.1402597402597436
254	30	0.7168831168831176
254	31	5.922077922077925
254	32	1.5662337662337649
254	33	8.08051948051948
254	34	-17.26103896103896
254	35	-13.85064935064935
254	36	-11.362337662337662
254	37	-9.82077922077922
254	38	-7.71948051948052
254	39	-6.444155844155844
254	40	-5.233766233766234
254	41	-4.572727272727272
254	42	-3.27012987012987
254	43	-2.9506493506493507
254	44	-2.7454545454545456
254	45	-1.7272727272727273
254	46	-1.348051948051948
254	47	-0.8727272727272727
254	48	-0.2961038961038961
254	49	-0.0987012987012987
275	1	-1.3532467532467507
275	2	1.1870129870129844
275	3	1.096103896103898
275	4	0.01038961038960906
275	5	0.15974025974026063
275	6	-0.29220779220779036
275	7	1.7714285714285722
275	8	1.3389610389610382
275	9	1.5038961038961034
275	10	1.1714285714285708
275	11	0.9506493506493499
275	12	0.07012987012986827
275	13	1.067532467532466
275	14	1.0935064935064958
275	15	-20.91818181818182
275	16	1.153246753246755
275	17	1.135064935064932
275	18	-2.4285714285714306
275	19	1.3662337662337691
275	20	-22.554545454545455
275	21	1.258441558441561
275	22	1.0324675324675354
275	23	1.2545454545454575
275	24	1.2389610389610368
275	25	1.1909090909090878
275	26	1.4025974025974008
275	27	1.3298701298701303
275	28	1.210389610389612
275	29	1.1402597402597436
275	30	0.7168831168831176
275	31	5.922077922077925
275	32	10.566233766233765
275	33	17.08051948051948
275	34	-17.26103896103896
275	35	-13.85064935064935
275	36	-11.362337662337662
275	37	-9.82077922077922
275	38	-7.71948051948052
275	39	-6.444155844155844
275	40	-5.233766233766234
275	41	-4.572727272727272
275	42	-3.27012987012987
275	43	-2.9506493506493507
275	44	-2.7454545454545456
275	45	-1.7272727272727273
275	46	-1.348051948051948
275	47	-0.8727272727272727
275	48	-0.2961038961038961
275	49	-0.0987012987012987
292	1	0.6467532467532493
292	2	1.1870129870129844
292	3	1.096103896103898
292	4	1.010389610389609
292	5	0.15974025974026063
292	6	-20.29220779220779
292	7	1.7714285714285722
292	8	-2.6610389610389618
292	9	1.5038961038961034
292	10	1.1714285714285708
292	11	0.9506493506493499
292	12	1.0701298701298683
292	13	0.067532467532466
292	14	1.0935064935064958
292	15	-20.91818181818182
292	16	1.153246753246755
292	17	-1.864935064935068
292	18	1.5714285714285694
292	19	-0.6337662337662309
292	20	1.4454545454545453
292	21	1.258441558441561
292	22	1.0324675324675354
292	23	1.2545454545454575
292	24	1.2389610389610368
292	25	1.1909090909090878
292	26	1.4025974025974008
292	27	1.3298701298701303
292	28	1.210389610389612
292	29	1.1402597402597436
292	30	0.7168831168831176
292	31	5.922077922077925
292	32	10.566233766233765
292	33	17.08051948051948
292	34	20.73896103896104
292	35	-13.85064935064935
292	36	-11.362337662337662
292	37	-9.82077922077922
292	38	-7.71948051948052
292	39	-6.444155844155844
292	40	-5.233766233766234
292	41	-4.572727272727272
292	42	-3.27012987012987
292	43	-2.9506493506493507
292	44	-2.7454545454545456
292	45	-1.7272727272727273
292	46	-1.348051948051948
292	47	-0.8727272727272727
292	48	-0.2961038961038961
292	49	-0.0987012987012987
332	1	0.6467532467532493
332	2	1.1870129870129844
332	3	1.096103896103898
332	4	1.010389610389609
332	5	0.15974025974026063
332	6	0.7077922077922096
332	7	1.7714285714285722
332	8	1.3389610389610382
332	9	1.5038961038961034
332	10	1.1714285714285708
332	11	0.9506493506493499
332	12	1.0701298701298683
332	13	1.067532467532466
332	14	1.0935064935064958
332	15	1.0818181818181785
332	16	1.153246753246755
332	17	1.135064935064932
332	18	1.5714285714285694
332	19	1.3662337662337691
332	20	1.4454545454545453
332	21	1.258441558441561
332	22	1.0324675324675354
332	23	1.2545454545454575
332	24	0.23896103896103682
332	25	1.1909090909090878
332	26	1.4025974025974008
332	27	1.3298701298701303
332	28	1.210389610389612
332	29	1.1402597402597436
332	30	0.7168831168831176
332	31	5.922077922077925
332	32	-27.433766233766235
332	33	-20.91948051948052
332	34	-17.26103896103896
332	35	-13.85064935064935
332	36	-11.362337662337662
332	37	-9.82077922077922
332	38	-7.71948051948052
332	39	-6.444155844155844
332	40	-5.233766233766234
332	41	-4.572727272727272
332	42	-3.27012987012987
332	43	-2.9506493506493507
332	44	-2.7454545454545456
332	45	-1.7272727272727273
332	46	-1.348051948051948
332	47	-0.8727272727272727
332	48	-0.2961038961038961
332	49	-0.0987012987012987
366	1	0.6467532467532493
366	2	0.1870129870129844
366	3	1.096103896103898
366	4	0.01038961038960906
366	5	-7.840259740259739
366	6	1.7077922077922096
366	7	1.7714285714285722
366	8	1.3389610389610382
366	9	1.5038961038961034
366	10	1.1714285714285708
366	11	-4.04935064935065
366	12	1.0701298701298683
366	13	1.067532467532466
366	14	1.0935064935064958
366	15	1.0818181818181785
366	16	1.153246753246755
366	17	1.135064935064932
366	18	-2.4285714285714306
366	19	1.3662337662337691
366	20	1.4454545454545453
366	21	1.258441558441561
366	22	1.0324675324675354
366	23	1.2545454545454575
366	24	1.2389610389610368
366	25	1.1909090909090878
366	26	1.4025974025974008
366	27	1.3298701298701303
366	28	1.210389610389612
366	29	1.1402597402597436
366	30	0.7168831168831176
366	31	5.922077922077925
366	32	10.566233766233765
366	33	15.08051948051948
366	34	20.73896103896104
366	35	24.14935064935065
366	36	25.637662337662338
366	37	28.179220779220778
366	38	30.28051948051948
366	39	18.555844155844156
366	40	-5.233766233766234
366	41	-4.572727272727272
366	42	-3.27012987012987
366	43	-2.9506493506493507
366	44	-2.7454545454545456
366	45	-1.7272727272727273
366	46	-1.348051948051948
366	47	-0.8727272727272727
366	48	-0.2961038961038961
366	49	-0.0987012987012987
377	1	-1.3532467532467507
377	2	1.1870129870129844
377	3	1.096103896103898
377	4	1.010389610389609
377	5	-5.840259740259739
377	6	1.7077922077922096
377	7	1.7714285714285722
377	8	1.3389610389610382
377	9	1.5038961038961034
377	10	1.1714285714285708
377	11	0.9506493506493499
377	12	1.0701298701298683
377	13	-3.932467532467534
377	14	1.0935064935064958
377	15	1.0818181818181785
377	16	1.153246753246755
377	17	0.135064935064932
377	18	1.5714285714285694
377	19	1.3662337662337691
377	20	-1.5545454545454547
377	21	1.258441558441561
377	22	1.0324675324675354
377	23	1.2545454545454575
377	24	1.2389610389610368
377	25	1.1909090909090878
377	26	1.4025974025974008
377	27	1.3298701298701303
377	28	-0.7896103896103881
377	29	1.1402597402597436
377	30	0.7168831168831176
377	31	5.922077922077925
377	32	10.566233766233765
377	33	17.08051948051948
377	34	19.73896103896104
377	35	24.14935064935065
377	36	26.637662337662338
377	37	28.179220779220778
377	38	30.28051948051948
377	39	31.555844155844156
377	40	-5.233766233766234
377	41	-4.572727272727272
377	42	-3.27012987012987
377	43	-2.9506493506493507
377	44	-2.7454545454545456
377	45	-1.7272727272727273
377	46	-1.348051948051948
377	47	-0.8727272727272727
377	48	-0.2961038961038961
377	49	-0.0987012987012987
434	1	-0.3532467532467507
434	2	1.1870129870129844
434	3	1.096103896103898
434	4	0.01038961038960906
434	5	1.1597402597402606
434	6	1.7077922077922096
434	7	0.7714285714285722
434	8	-1.6610389610389618
434	9	1.5038961038961034
434	10	0.17142857142857082
434	11	0.9506493506493499
434	12	1.0701298701298683
434	13	1.067532467532466
434	14	1.0935064935064958
434	15	1.0818181818181785
434	16	1.153246753246755
434	17	1.135064935064932
434	18	1.5714285714285694
434	19	1.3662337662337691
434	20	1.4454545454545453
434	21	1.258441558441561
434	22	1.0324675324675354
434	23	1.2545454545454575
434	24	1.2389610389610368
434	25	1.1909090909090878
434	26	1.4025974025974008
434	27	1.3298701298701303
434	28	-3.789610389610388
434	29	1.1402597402597436
434	30	0.7168831168831176
434	31	-32.077922077922075
434	32	-27.433766233766235
434	33	-20.91948051948052
434	34	-17.26103896103896
434	35	-13.85064935064935
434	36	-11.362337662337662
434	37	-9.82077922077922
434	38	-7.71948051948052
434	39	-6.444155844155844
434	40	-5.233766233766234
434	41	-4.572727272727272
434	42	-3.27012987012987
434	43	-2.9506493506493507
434	44	-2.7454545454545456
434	45	-1.7272727272727273
434	46	-1.348051948051948
434	47	-0.8727272727272727
434	48	-0.2961038961038961
434	49	-0.0987012987012987
468	1	0.6467532467532493
468	2	-5.812987012987016
468	3	1.096103896103898
468	4	1.010389610389609
468	5	1.1597402597402606
468	6	0.7077922077922096
468	7	1.7714285714285722
468	8	-2.6610389610389618
468	9	1.5038961038961034
468	10	1.1714285714285708
468	11	0.9506493506493499
468	12	1.0701298701298683
468	13	-20.932467532467534
468	14	1.0935064935064958
468	15	-3.9181818181818215
468	16	1.153246753246755
468	17	1.135064935064932
468	18	1.5714285714285694
468	19	1.3662337662337691
468	20	1.4454545454545453
468	21	-2.741558441558439
468	22	1.0324675324675354
468	23	1.2545454545454575
468	24	1.2389610389610368
468	25	1.1909090909090878
468	26	1.4025974025974008
468	27	1.3298701298701303
468	28	1.210389610389612
468	29	1.1402597402597436
468	30	0.7168831168831176
468	31	5.922077922077925
468	32	10.566233766233765
468	33	17.08051948051948
468	34	20.73896103896104
468	35	24.14935064935065
468	36	26.637662337662338
468	37	28.179220779220778
468	38	30.28051948051948
468	39	31.555844155844156
468	40	32.76623376623377
468	41	-4.572727272727272
468	42	-3.27012987012987
468	43	-2.9506493506493507
468	44	-2.7454545454545456
468	45	-1.7272727272727273
468	46	-1.348051948051948
468	47	-0.8727272727272727
468	48	-0.2961038961038961
468	49	-0.0987012987012987
499	1	0.6467532467532493
499	2	1.1870129870129844
499	3	1.096103896103898
499	4	1.010389610389609
499	5	5.159740259740261
499	6	1.7077922077922096
499	7	1.7714285714285722
499	8	1.3389610389610382
499	9	1.5038961038961034
499	10	1.1714285714285708
499	11	-1.0493506493506501
499	12	1.0701298701298683
499	13	0.067532467532466
499	14	-2.9064935064935042
499	15	-1.9181818181818215
499	16	1.153246753246755
499	17	1.135064935064932
499	18	1.5714285714285694
499	19	-1.6337662337662309
499	20	-11.554545454545455
499	21	1.258441558441561
499	22	1.0324675324675354
499	23	1.2545454545454575
499	24	1.2389610389610368
499	25	1.1909090909090878
499	26	1.4025974025974008
499	27	1.3298701298701303
499	28	0.2103896103896119
499	29	1.1402597402597436
499	30	-0.28311688311688243
499	31	4.922077922077925
499	32	10.566233766233765
499	33	-20.91948051948052
499	34	-17.26103896103896
499	35	-13.85064935064935
499	36	-11.362337662337662
499	37	-9.82077922077922
499	38	-7.71948051948052
499	39	-6.444155844155844
499	40	-5.233766233766234
499	41	-4.572727272727272
499	42	-3.27012987012987
499	43	-2.9506493506493507
499	44	-2.7454545454545456
499	45	-1.7272727272727273
499	46	-1.348051948051948
499	47	-0.8727272727272727
499	48	-0.2961038961038961
499	49	-0.0987012987012987
602	1	0.6467532467532493
602	2	0.1870129870129844
602	3	1.096103896103898
602	4	1.010389610389609
602	5	1.1597402597402606
602	6	1.7077922077922096
602	7	1.7714285714285722
602	8	-2.6610389610389618
602	9	1.5038961038961034
602	10	1.1714285714285708
602	11	0.9506493506493499
602	12	-7.929870129870132
602	13	1.067532467532466
602	14	1.0935064935064958
602	15	1.0818181818181785
602	16	-20.846753246753245
602	17	1.135064935064932
602	18	1.5714285714285694
602	19	1.3662337662337691
602	20	1.4454545454545453
602	21	1.258441558441561
602	22	1.0324675324675354
602	23	1.2545454545454575
602	24	1.2389610389610368
602	25	1.1909090909090878
602	26	1.4025974025974008
602	27	1.3298701298701303
602	28	1.210389610389612
602	29	1.1402597402597436
602	30	0.7168831168831176
602	31	5.922077922077925
602	32	10.566233766233765
602	33	15.08051948051948
602	34	20.73896103896104
